1,6895,21102,701,1859584,4640768
2,6888,21102,701,1859584,4640768
3,6895,21102,701,1859584,4640768
4,6970,21102,701,1859584,4640768
5,6914,21102,701,1859584,4640768
6,6880,21102,701,1859584,4640768
7,6938,21102,701,1896448,4669440
8,6909,21102,701,1896448,4677632
9,6939,21102,701,1896448,4677632
10,6906,21102,701,1896448,4677632
11,6883,21102,701,1970176,4739072
12,6511,21102,701,2043904,4804608
13,6173,21102,701,2154496,4927488
14,5878,21102,701,2154496,4927488
15,5695,21102,701,2191360,4956160
16,5515,21102,701,2191360,4984832
17,5393,21102,701,2236416,5025792
18,5354,21102,701,2236416,5025792
19,5249,21102,701,2277376,5058560
20,5225,21102,701,2277376,5058560
21,5151,21102,701,2277376,5058560
22,5166,21102,701,2277376,5062656
23,5164,21102,701,2277376,5062656
24,5229,21102,701,2277376,5062656
25,5149,21102,701,2277376,5062656
26,5141,21102,701,2277376,5062656
27,5164,21102,701,2277376,5062656
28,5151,21102,701,2277376,5062656
29,5153,21102,701,2277376,5062656
30,5138,21102,701,2277376,5062656
31,5162,21102,701,2277376,5062656
32,5170,21102,701,2277376,5062656
33,5177,21102,701,2277376,5062656
34,5154,21102,701,2277376,5062656
35,5183,21102,701,2277376,5062656
36,5153,21102,701,2281472,5074944
37,5168,21102,701,2281472,5074944
38,5134,21102,701,2281472,5074944
39,5302,21102,701,2281472,5074944
40,5187,21102,701,2281472,5074944
41,5184,21102,701,2281472,5074944
42,5208,21102,701,2281472,5074944
43,5165,21102,701,2281472,5074944
44,5227,21102,701,2281472,5074944
45,5155,21102,701,2281472,5074944
46,5167,21102,701,2281472,5074944
47,5144,21102,701,2281472,5074944
48,5164,21102,701,2281472,5074944
49,5160,21102,701,2281472,5074944
50,5157,21102,701,2281472,5074944
51,5180,21102,701,2281472,5074944
52,5131,21102,701,2281472,5074944
53,5163,21102,701,2281472,5074944
54,5156,21102,701,2281472,5074944
55,5178,21102,701,2281472,5074944
56,5109,21102,701,2281472,5074944
57,5145,21102,701,2281472,5074944
58,5128,21102,701,2281472,5074944
59,5160,21102,701,2281472,5074944
60,5156,21102,701,2281472,5074944
61,5142,21102,701,2281472,5074944
62,5210,21102,701,2281472,5074944
63,5175,21102,701,2281472,5074944
64,5241,21102,701,2281472,5074944
65,5154,21102,701,2281472,5074944
66,5172,21102,701,2281472,5074944
67,5178,21102,701,2281472,5074944
68,5172,21102,701,2281472,5074944
69,5206,21102,701,2281472,5074944
70,5139,21102,701,2281472,5074944
71,5165,21102,701,2289664,5083136
72,5176,21102,701,2289664,5083136
73,5307,21102,701,2289664,5083136
74,5168,21102,701,2289664,5083136
75,5311,21102,701,2359296,5140480
76,5216,21102,701,2359296,5140480
77,5215,21102,701,2359296,5140480
78,5182,21102,701,2359296,5140480
79,5208,21102,701,2359296,5140480
80,5168,21102,701,2359296,5140480
81,5141,21102,701,2359296,5140480
82,5140,21102,701,2359296,5140480
83,5176,21102,701,2359296,5140480
84,5183,21102,701,2359296,5140480
85,5166,21102,701,2359296,5140480
86,5181,21102,701,2359296,5140480
87,5183,21102,701,2359296,5140480
88,5180,21102,701,2359296,5140480
89,5148,21102,701,2359296,5140480
90,5197,21102,701,2359296,5140480
91,5155,21102,701,2359296,5140480
92,5337,21102,701,2359296,5140480
93,5157,21102,701,2359296,5140480
94,5170,21102,701,2359296,5140480
95,5172,21102,701,2359296,5140480
96,5199,21102,701,2359296,5140480
97,5128,21102,701,2359296,5140480
98,5190,21102,701,2359296,5140480
99,5161,21102,701,2359296,5140480
100,5163,21102,701,2359296,5140480
