1,17576,46802,1201,3620864,6369280
2,17351,46802,1201,3620864,6369280
3,17510,46802,1201,3620864,6369280
4,17508,46802,1201,3620864,6369280
5,17192,46802,1201,3690496,6451200
6,17228,46802,1201,3690496,6455296
7,17301,46802,1201,3690496,6455296
8,16913,46802,1201,3829760,6574080
9,15778,46802,1201,3903488,6643712
10,15020,46802,1201,3940352,6676480
11,14595,46802,1201,3940352,6684672
12,14656,46802,1201,3940352,6684672
13,14627,46802,1201,3940352,6684672
14,14659,46802,1201,3940352,6684672
15,14638,46802,1201,3940352,6684672
16,14599,46802,1201,3940352,6684672
17,14631,46802,1201,3940352,6684672
18,14614,46802,1201,3940352,6684672
19,14672,46802,1201,3940352,6684672
20,14711,46802,1201,3940352,6684672
21,23073,46802,1201,3940352,6684672
22,14797,46802,1201,3940352,6684672
23,15310,46802,1201,3940352,6684672
24,16735,46802,1201,3940352,6684672
25,16697,46802,1201,3940352,6684672
26,15972,46802,1201,3940352,6684672
27,14662,46802,1201,3940352,6684672
28,14690,46802,1201,3940352,6684672
29,14734,46802,1201,3940352,6684672
30,14692,46802,1201,3940352,6684672
31,14806,46802,1201,3940352,6684672
32,14727,46802,1201,3940352,6684672
33,14762,46802,1201,3940352,6684672
34,14647,46802,1201,3940352,6684672
35,14672,46802,1201,3940352,6684672
36,14630,46802,1201,3940352,6684672
37,14605,46802,1201,3940352,6684672
38,14623,46802,1201,3940352,6684672
39,14592,46802,1201,3940352,6684672
40,14662,46802,1201,3940352,6684672
41,14638,46802,1201,3940352,6684672
42,14589,46802,1201,3940352,6684672
43,17839,46802,1201,3940352,6684672
44,14790,46802,1201,3940352,6684672
45,14702,46802,1201,3940352,6684672
46,15892,46802,1201,3940352,6684672
47,16614,46802,1201,3940352,6684672
48,16576,46802,1201,3940352,6684672
49,14703,46802,1201,3940352,6684672
50,14664,46802,1201,3940352,6684672
51,14724,46802,1201,3940352,6684672
52,14733,46802,1201,3940352,6684672
53,14708,46802,1201,3940352,6684672
54,15846,46802,1201,3940352,6684672
55,14741,46802,1201,3940352,6684672
56,14737,46802,1201,3940352,6684672
57,14640,46802,1201,3940352,6684672
58,14656,46802,1201,3940352,6684672
59,14666,46802,1201,3940352,6684672
60,14678,46802,1201,3940352,6684672
61,14634,46802,1201,3940352,6684672
62,14706,46802,1201,3940352,6684672
63,14629,46802,1201,3940352,6684672
64,14713,46802,1201,3940352,6684672
65,14603,46802,1201,3940352,6684672
66,14781,46802,1201,3940352,6684672
67,14648,46802,1201,3940352,6684672
68,14650,46802,1201,3940352,6684672
69,14612,46802,1201,3940352,6684672
70,14675,46802,1201,3940352,6684672
71,14698,46802,1201,3940352,6684672
72,14686,46802,1201,3940352,6684672
73,14632,46802,1201,3940352,6684672
74,14657,46802,1201,3940352,6684672
75,14669,46802,1201,3940352,6684672
76,14610,46802,1201,3940352,6684672
77,14644,46802,1201,3940352,6684672
78,14751,46802,1201,3940352,6684672
79,14673,46802,1201,3940352,6684672
80,14675,46802,1201,3940352,6684672
81,14669,46802,1201,3940352,6684672
82,14742,46802,1201,3940352,6684672
83,14722,46802,1201,3940352,6684672
84,14663,46802,1201,3940352,6684672
85,14570,46802,1201,3940352,6684672
86,18206,46802,1201,3940352,6684672
87,14662,46802,1201,3940352,6684672
88,14692,46802,1201,3940352,6684672
89,14770,46802,1201,3940352,6684672
90,14703,46802,1201,3940352,6684672
91,14670,46802,1201,3940352,6684672
92,14736,46802,1201,3940352,6684672
93,14702,46802,1201,3940352,6684672
94,15140,46802,1201,3940352,6684672
95,14680,46802,1201,3940352,6684672
96,14642,46802,1201,3940352,6684672
97,14579,46802,1201,3940352,6684672
98,14552,46802,1201,3940352,6684672
99,14643,46802,1201,3940352,6684672
100,14797,46802,1201,3940352,6684672
