1721106,12497500,12497500,0
1736268,12497500,12497500,0
1723481,12497500,12497500,0
1723398,12497500,12497500,0
1679164,12497500,12497500,0
1715400,12497500,12497500,0
1735073,12497500,12497500,0
1756551,12497500,12497500,0
1721140,12497500,12497500,0
1735675,12497500,12497500,0
1746693,12497500,12497500,0
1733211,12497500,12497500,0
1709438,12497500,12497500,0
1681811,12497500,12497500,0
1666556,12497500,12497500,0
1679312,12497500,12497500,0
1700726,12497500,12497500,0
1679659,12497500,12497500,0
1669672,12497500,12497500,0
1668403,12497500,12497500,0
1687140,12497500,12497500,0
1735698,12497500,12497500,0
1726460,12497500,12497500,0
1726190,12497500,12497500,0
1736470,12497500,12497500,0
1738778,12497500,12497500,0
1736425,12497500,12497500,0
1726893,12497500,12497500,0
1724583,12497500,12497500,0
1727551,12497500,12497500,0
1715306,12497500,12497500,0
1697962,12497500,12497500,0
1726468,12497500,12497500,0
1733334,12497500,12497500,0
1724088,12497500,12497500,0
1746072,12497500,12497500,0
1743000,12497500,12497500,0
1727257,12497500,12497500,0
1740949,12497500,12497500,0
1729453,12497500,12497500,0
1734913,12497500,12497500,0
1740283,12497500,12497500,0
1749924,12497500,12497500,0
1738971,12497500,12497500,0
1732486,12497500,12497500,0
1717016,12497500,12497500,0
1727374,12497500,12497500,0
1751795,12497500,12497500,0
1738219,12497500,12497500,0
1750076,12497500,12497500,0
1743410,12497500,12497500,0
1724407,12497500,12497500,0
1743121,12497500,12497500,0
1738151,12497500,12497500,0
1732553,12497500,12497500,0
1715181,12497500,12497500,0
1725166,12497500,12497500,0
1719080,12497500,12497500,0
1738981,12497500,12497500,0
1719749,12497500,12497500,0
1719888,12497500,12497500,0
1725897,12497500,12497500,0
1736867,12497500,12497500,0
1746449,12497500,12497500,0
1705151,12497500,12497500,0
1712982,12497500,12497500,0
1721436,12497500,12497500,0
1737958,12497500,12497500,0
1705279,12497500,12497500,0
1677131,12497500,12497500,0
1712031,12497500,12497500,0
1752669,12497500,12497500,0
1734111,12497500,12497500,0
1743170,12497500,12497500,0
1742385,12497500,12497500,0
1729099,12497500,12497500,0
1730027,12497500,12497500,0
1705433,12497500,12497500,0
1679722,12497500,12497500,0
1679403,12497500,12497500,0
1692531,12497500,12497500,0
1731938,12497500,12497500,0
1750840,12497500,12497500,0
1736128,12497500,12497500,0
1731473,12497500,12497500,0
1732117,12497500,12497500,0
1741890,12497500,12497500,0
1738550,12497500,12497500,0
1722863,12497500,12497500,0
1690952,12497500,12497500,0
1735475,12497500,12497500,0
1731383,12497500,12497500,0
1732494,12497500,12497500,0
1729281,12497500,12497500,0
1745024,12497500,12497500,0
1780388,12497500,12497500,0
1727764,12497500,12497500,0
1729353,12497500,12497500,0
1746099,12497500,12497500,0
1744103,12497500,12497500,0
