451799,4999,0,0
418547,4999,0,0
418125,4999,0,0
414870,4999,0,0
425249,4999,0,0
424912,4999,0,0
428958,4999,0,0
414238,4999,0,0
417246,4999,0,0
417066,4999,0,0
417764,4999,0,0
418677,4999,0,0
413819,4999,0,0
422425,4999,0,0
413792,4999,0,0
416366,4999,0,0
419495,4999,0,0
417052,4999,0,0
414593,4999,0,0
417090,4999,0,0
416523,4999,0,0
417786,4999,0,0
416348,4999,0,0
413355,4999,0,0
418702,4999,0,0
416277,4999,0,0
417520,4999,0,0
419772,4999,0,0
421965,4999,0,0
415156,4999,0,0
413169,4999,0,0
416505,4999,0,0
425111,4999,0,0
418683,4999,0,0
413204,4999,0,0
416985,4999,0,0
414180,4999,0,0
414111,4999,0,0
419837,4999,0,0
417162,4999,0,0
416025,4999,0,0
417973,4999,0,0
410897,4999,0,0
430110,4999,0,0
407555,4999,0,0
425337,4999,0,0
425700,4999,0,0
419807,4999,0,0
418883,4999,0,0
411291,4999,0,0
411793,4999,0,0
417966,4999,0,0
415543,4999,0,0
412238,4999,0,0
419091,4999,0,0
417059,4999,0,0
412803,4999,0,0
415863,4999,0,0
423804,4999,0,0
414451,4999,0,0
421886,4999,0,0
417195,4999,0,0
413658,4999,0,0
408359,4999,0,0
417690,4999,0,0
434363,4999,0,0
414509,4999,0,0
418293,4999,0,0
416585,4999,0,0
412306,4999,0,0
413397,4999,0,0
420743,4999,0,0
421448,4999,0,0
397321,4999,0,0
412715,4999,0,0
415389,4999,0,0
397774,4999,0,0
407914,4999,0,0
416371,4999,0,0
412952,4999,0,0
411959,4999,0,0
415972,4999,0,0
412245,4999,0,0
406186,4999,0,0
414552,4999,0,0
414676,4999,0,0
416318,4999,0,0
403114,4999,0,0
414258,4999,0,0
423390,4999,0,0
419328,4999,0,0
420869,4999,0,0
412758,4999,0,0
418879,4999,0,0
416971,4999,0,0
422198,4999,0,0
423722,4999,0,0
413354,4999,0,0
416362,4999,0,0
412623,4999,0,0
