444256,4999,0,0
422647,4999,0,0
418107,4999,0,0
419591,4999,0,0
414520,4999,0,0
425535,4999,0,0
417067,4999,0,0
414760,4999,0,0
415969,4999,0,0
413331,4999,0,0
418263,4999,0,0
416046,4999,0,0
413688,4999,0,0
417507,4999,0,0
423219,4999,0,0
417356,4999,0,0
426098,4999,0,0
415810,4999,0,0
414701,4999,0,0
417716,4999,0,0
416281,4999,0,0
409132,4999,0,0
415758,4999,0,0
414680,4999,0,0
415649,4999,0,0
417087,4999,0,0
407588,4999,0,0
414839,4999,0,0
415508,4999,0,0
412995,4999,0,0
416605,4999,0,0
414511,4999,0,0
417053,4999,0,0
416312,4999,0,0
460242,4999,0,0
417566,4999,0,0
412739,4999,0,0
421435,4999,0,0
419528,4999,0,0
415793,4999,0,0
415195,4999,0,0
415752,4999,0,0
416756,4999,0,0
414310,4999,0,0
412268,4999,0,0
423241,4999,0,0
417455,4999,0,0
417200,4999,0,0
424911,4999,0,0
412651,4999,0,0
416872,4999,0,0
414884,4999,0,0
418972,4999,0,0
409934,4999,0,0
417765,4999,0,0
420991,4999,0,0
417273,4999,0,0
420524,4999,0,0
409276,4999,0,0
427913,4999,0,0
416652,4999,0,0
414100,4999,0,0
407941,4999,0,0
422233,4999,0,0
424666,4999,0,0
415591,4999,0,0
426176,4999,0,0
417024,4999,0,0
419775,4999,0,0
412680,4999,0,0
406111,4999,0,0
424875,4999,0,0
410555,4999,0,0
412024,4999,0,0
418528,4999,0,0
422283,4999,0,0
404642,4999,0,0
417098,4999,0,0
416106,4999,0,0
413998,4999,0,0
422019,4999,0,0
416008,4999,0,0
404796,4999,0,0
415067,4999,0,0
411899,4999,0,0
416161,4999,0,0
415745,4999,0,0
406150,4999,0,0
414735,4999,0,0
414666,4999,0,0
421807,4999,0,0
414147,4999,0,0
417324,4999,0,0
419701,4999,0,0
419529,4999,0,0
416051,4999,0,0
412798,4999,0,0
413096,4999,0,0
416654,4999,0,0
414505,4999,0,0
